V4	ComiR	DianaMicroTCDS	EIMMO	EMBL	MicroCosm	miRSVR	PicTar	PITA	PITAtop	RNA22	RNAhybrid	MinoTar	TargetScan	TargetSpy
FBgn0035955|dme-miR-277	0.2183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035955|dme-miR-34	0.2174	NA	NA	NA	NA	NA	NA	NA	NA	1.080245	NA	NA	NA	0.979112653126844
FBgn0035956|dme-miR-14	0.2204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035956|dme-miR-277	0.2185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035956|dme-miR-34	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	1.193605	NA	NA	NA	NA
FBgn0035957|dme-miR-14	0.2287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035957|dme-miR-277	0.2173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035957|dme-miR-34	0.217	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0.189590666498678
FBgn0035959|dme-miR-14	0.2409	NA	NA	NA	0.047865	NA	NA	NA	NA	NA	NA	NA	NA	0.942103672652233
FBgn0035959|dme-miR-277	0.2405	0.483	NA	NA	NA	-0.0347	NA	2.24	NA	1.403333	NA	NA	NA	0.985817419647005
FBgn0035959|dme-miR-34	0.2248	NA	NA	NA	NA	NA	NA	NA	NA	2.659502	NA	NA	NA	0.785512628156578
FBgn0035960|dme-miR-14	0.2198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035960|dme-miR-277	0.2192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035960|dme-miR-34	0.2184	NA	NA	NA	NA	NA	NA	NA	NA	1.799085	NA	NA	NA	0.999553561456431
FBgn0035964|dme-miR-14	0.2331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035964|dme-miR-277	0.2313	NA	NA	NA	NA	NA	NA	NA	NA	12.10453	NA	NA	NA	NA
FBgn0035964|dme-miR-34	0.2212	NA	NA	NA	NA	NA	NA	NA	NA	11.00667	NA	NA	NA	NA
FBgn0035965|dme-miR-14	0.2344	NA	NA	NA	NA	NA	NA	NA	NA	4.108856	NA	NA	NA	NA
FBgn0035965|dme-miR-277	0.2195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035965|dme-miR-34	0.2192	NA	NA	NA	NA	NA	NA	NA	NA	2.155244	NA	NA	NA	0.00135689887257276
FBgn0035966|dme-miR-14	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035966|dme-miR-277	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	0.584901	NA	NA	NA	NA
FBgn0035966|dme-miR-34	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	11.59421	NA	NA	NA	NA
FBgn0035967|dme-miR-14	0.2256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035967|dme-miR-277	0.2395	NA	NA	NA	NA	-0.0141	NA	-5.06	NA	NA	NA	NA	NA	5.38687776992869e-05
FBgn0035967|dme-miR-34	0.242	NA	NA	NA	NA	-0.0139	NA	-4.39	NA	3.866241	NA	NA	NA	0.000135798324039803
FBgn0035968|dme-miR-14	0.2219	NA	NA	NA	NA	NA	NA	NA	NA	9.007492	NA	NA	NA	NA
FBgn0035968|dme-miR-277	0.2206	0.536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035968|dme-miR-34	0.2216	NA	NA	NA	NA	NA	NA	NA	NA	7.474292	NA	NA	NA	0.0507368635848468
FBgn0035969|dme-miR-14	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	6.028421	NA	NA	NA	NA
FBgn0035969|dme-miR-277	0.219	0.561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.279395576840818
FBgn0035969|dme-miR-34	0.2343	NA	NA	NA	NA	NA	NA	NA	NA	9.362303	NA	NA	NA	NA
FBgn0035970|dme-miR-14	0.2199	NA	NA	NA	NA	NA	NA	NA	NA	1.86348	NA	NA	NA	0.421319116005051
FBgn0035970|dme-miR-277	0.2191	NA	NA	NA	NA	NA	NA	NA	NA	6.090796	NA	NA	NA	NA
FBgn0035970|dme-miR-34	0.2186	NA	NA	NA	NA	NA	NA	NA	NA	2.685214	NA	NA	NA	0.586345557424257
FBgn0035971|dme-miR-14	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035971|dme-miR-277	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035971|dme-miR-34	0.2151	NA	NA	NA	0.0180057	NA	NA	NA	NA	8.811766	NA	NA	NA	NA
FBgn0035975|dme-miR-14	0.2391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013395787819601
FBgn0035975|dme-miR-277	0.2415	NA	NA	NA	NA	-0.004	NA	3.21	NA	15.393876	NA	NA	NA	0.261786808096091
FBgn0035975|dme-miR-34	0.2383	NA	NA	NA	NA	NA	NA	NA	NA	9.39855	NA	NA	NA	0.884586302382635
FBgn0035976|dme-miR-14	0.2202	NA	NA	NA	NA	NA	NA	NA	NA	1.025379	NA	NA	NA	NA
FBgn0035976|dme-miR-277	0.2189	NA	NA	NA	NA	NA	NA	NA	NA	0.688178	NA	NA	NA	NA
FBgn0035976|dme-miR-34	0.2189	NA	NA	NA	NA	NA	NA	NA	NA	54.708717	NA	NA	NA	NA
FBgn0035977|dme-miR-14	0.2202	NA	NA	NA	NA	NA	NA	NA	NA	1.814894	NA	NA	NA	NA
FBgn0035977|dme-miR-277	0.2204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.577320192265133
FBgn0035977|dme-miR-34	0.2191	NA	NA	NA	NA	NA	NA	NA	NA	0.551639	NA	NA	NA	0.0312822290268769
FBgn0035978|dme-miR-14	0.2405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.503419395695951
FBgn0035978|dme-miR-277	0.2344	0.509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.601637765881981
FBgn0035978|dme-miR-34	0.2247	NA	NA	NA	NA	NA	NA	NA	NA	44.158106	NA	NA	NA	0.912420373489149
FBgn0035980|dme-miR-14	0.9041	NA	0.886	13.99	0.00048728	-1.2816	NA	NA	NA	0	NA	NA	0.09901	NA
FBgn0035980|dme-miR-277	0.2173	NA	NA	NA	NA	NA	NA	NA	NA	10.074748	NA	0.96	NA	NA
FBgn0035980|dme-miR-34	0.216	NA	NA	NA	NA	NA	NA	NA	NA	1.804063	NA	NA	NA	0.182783113982202
FBgn0035981|dme-miR-14	0.2223	NA	NA	NA	NA	NA	NA	NA	NA	2.070213	NA	NA	NA	NA
FBgn0035981|dme-miR-277	0.2226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035981|dme-miR-34	0.2225	NA	NA	NA	NA	NA	NA	NA	NA	13.45604	NA	NA	NA	0.537777687102169
FBgn0035982|dme-miR-14	0.2196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035982|dme-miR-277	0.2323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035982|dme-miR-34	0.2202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0011177798579776
FBgn0035983|dme-miR-14	0.2372	0.591	NA	NA	NA	-0.1582	NA	-3.57	NA	0.697274	NA	NA	NA	0.124715515570171
FBgn0035983|dme-miR-277	0.2221	NA	NA	NA	NA	NA	NA	NA	NA	4.488396	NA	NA	NA	NA
FBgn0035983|dme-miR-34	0.2215	NA	NA	NA	NA	NA	NA	NA	NA	7.421551	NA	NA	NA	0.922477438098361
FBgn0035985|dme-miR-14	0.2186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035985|dme-miR-277	0.2192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.103044692199315
FBgn0035985|dme-miR-34	0.2185	NA	NA	NA	NA	NA	NA	NA	NA	1.10311	NA	NA	NA	NA
FBgn0035986|dme-miR-14	0.2157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035986|dme-miR-277	0.2153	NA	NA	7.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035986|dme-miR-34	0.2159	0.625	NA	NA	NA	NA	NA	NA	NA	3.362004	NA	0.88	NA	NA
FBgn0035987|dme-miR-14	0.916	0.546	0.209	NA	NA	-0.0167	NA	0.92	NA	1.366446	NA	NA	NA	0.000803655224821348
FBgn0035987|dme-miR-277	0.2426	NA	NA	NA	NA	-0.0051	NA	-8.73	NA	0.872328	NA	NA	NA	0.9996498911418
FBgn0035987|dme-miR-34	0.2256	NA	NA	NA	NA	NA	NA	NA	NA	5.620838	NA	NA	NA	0.997600255245741
FBgn0035988|dme-miR-14	0.2214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035988|dme-miR-277	0.2199	NA	NA	NA	NA	NA	NA	NA	NA	0.580659	NA	NA	NA	NA
FBgn0035988|dme-miR-34	0.2201	NA	NA	NA	NA	NA	NA	NA	NA	3.739438	NA	NA	NA	0.306996866061479
FBgn0035989|dme-miR-14	0.2382	NA	NA	NA	NA	NA	NA	2.2	NA	NA	NA	NA	NA	0.963223498826499
FBgn0035989|dme-miR-277	0.2406	NA	NA	NA	NA	NA	NA	NA	NA	3.510988	NA	NA	NA	0.916443248570648
FBgn0035989|dme-miR-34	0.2243	NA	NA	NA	NA	-0.2634	NA	NA	NA	21.311589	NA	NA	NA	0.80518794483339
FBgn0035992|dme-miR-14	0.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035992|dme-miR-277	0.2155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035992|dme-miR-34	0.2158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035993|dme-miR-14	0.2387	NA	NA	NA	NA	-0.1181	NA	4.4	NA	1.65	NA	NA	NA	NA
FBgn0035993|dme-miR-277	0.239	NA	NA	NA	NA	NA	NA	NA	NA	0.38414	NA	NA	NA	0.0538796034401676
FBgn0035993|dme-miR-34	0.2243	NA	NA	NA	NA	NA	NA	NA	NA	1.063254	NA	NA	NA	0.00121569056347315
FBgn0035995|dme-miR-14	0.2214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035995|dme-miR-277	0.2374	NA	NA	NA	NA	NA	NA	NA	NA	0.852919	NA	NA	NA	0.251547569081244
FBgn0035995|dme-miR-34	0.2225	NA	NA	NA	NA	NA	NA	NA	NA	8.441507	NA	NA	NA	0.860644100629639
FBgn0035996|dme-miR-14	0.2342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035996|dme-miR-277	0.2368	NA	NA	NA	NA	-0.2784	NA	-1.62	NA	NA	NA	NA	NA	NA
FBgn0035996|dme-miR-34	0.2223	NA	NA	NA	NA	NA	NA	NA	NA	0.975	NA	NA	NA	NA
FBgn0035997|dme-miR-14	0.2351	NA	NA	NA	NA	NA	NA	7.73	NA	NA	NA	NA	NA	6.36937331906378e-05
FBgn0035997|dme-miR-277	0.2237	0.502	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	0.00251506168388835
FBgn0035997|dme-miR-34	0.2391	NA	NA	NA	NA	NA	NA	-3.32	NA	4.004091	NA	NA	NA	0.405939726294854
FBgn0035998|dme-miR-14	0.2166	0.791	NA	NA	NA	NA	NA	NA	NA	0.672523	NA	NA	NA	NA
FBgn0035998|dme-miR-277	0.2164	NA	NA	NA	NA	NA	NA	NA	NA	2.018388	NA	NA	NA	NA
FBgn0035998|dme-miR-34	0.2164	NA	NA	NA	NA	NA	NA	NA	NA	3.272348	NA	NA	NA	NA
FBgn0035999|dme-miR-14	0.216	NA	NA	NA	NA	NA	NA	NA	NA	7.954334	NA	NA	NA	NA
FBgn0035999|dme-miR-277	0.2157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035999|dme-miR-34	0.2158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036000|dme-miR-14	0.2157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036000|dme-miR-277	0.2157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036000|dme-miR-34	0.2156	NA	NA	NA	NA	NA	NA	NA	NA	5.150539	NA	NA	NA	NA
FBgn0036003|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.219361	NA	NA	NA	NA
FBgn0036004|dme-miR-14	0.2364	NA	NA	NA	NA	NA	NA	NA	NA	3.93433	NA	NA	NA	0.993678081511556
FBgn0036004|dme-miR-277	0.241	NA	NA	NA	NA	-0.1106	NA	-0.42	NA	2.195029	NA	NA	NA	0.0779069804679859
FBgn0036004|dme-miR-34	0.225	NA	NA	NA	NA	NA	NA	NA	NA	14.142253	NA	NA	NA	0.691358819922104
FBgn0036005|dme-miR-14	0.2308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036005|dme-miR-277	0.2333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982146700348912
FBgn0036005|dme-miR-34	0.2198	NA	NA	NA	NA	NA	NA	NA	NA	9.999962	NA	NA	NA	NA
FBgn0036007|dme-miR-14	0.242	NA	NA	NA	NA	NA	NA	-2.55	NA	5.134106	NA	NA	NA	0.993771687719298
FBgn0036007|dme-miR-277	0.8843	0.985	0.572	7.25	NA	-1.4933	NA	0.76	3.7	7.530649	NA	NA	0.09901	0.99883796880587
FBgn0036007|dme-miR-34	0.239	NA	NA	NA	NA	NA	NA	NA	NA	10.450251	NA	NA	NA	0.363128923561839
FBgn0036008|dme-miR-14	0.2247	NA	NA	NA	NA	NA	NA	NA	NA	1.29	NA	NA	NA	0.993502512595523
FBgn0036008|dme-miR-277	0.2395	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0.999399288419053
FBgn0036008|dme-miR-34	0.914	0.822	0.462	9.13	NA	-0.3955	NA	-14.09	NA	2.468588	NA	NA	0.09901	0.0138927777848893
FBgn0036009|dme-miR-14	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036009|dme-miR-277	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036009|dme-miR-34	0.2151	NA	NA	NA	NA	NA	NA	NA	NA	4.290375	NA	NA	NA	NA
FBgn0036010|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.169716	NA	NA	NA	NA
FBgn0036010|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.751904	NA	NA	NA	NA
FBgn0036014|dme-miR-14	0.2179	NA	NA	NA	NA	NA	NA	NA	NA	1.36875	NA	NA	NA	0.368293750360872
FBgn0036014|dme-miR-277	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036014|dme-miR-34	0.2193	NA	NA	NA	NA	NA	NA	NA	NA	2.536526	NA	NA	NA	NA
FBgn0036015|dme-miR-14	0.2164	NA	NA	NA	NA	NA	NA	NA	NA	1.181579	NA	NA	NA	NA
FBgn0036015|dme-miR-277	0.2156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.697679028534378
FBgn0036015|dme-miR-34	0.2157	NA	NA	NA	NA	NA	NA	NA	NA	0.73132	NA	NA	NA	NA
FBgn0036016|dme-miR-14	0.2186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036016|dme-miR-277	0.2168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036016|dme-miR-34	0.2174	NA	NA	NA	NA	NA	NA	NA	NA	5.40533	NA	NA	NA	NA
FBgn0036017|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.722644	NA	NA	NA	NA
FBgn0036017|dme-miR-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.420006	NA	NA	NA	NA
FBgn0036017|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.987544	NA	NA	NA	NA
FBgn0036018|dme-miR-14	0.2164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036018|dme-miR-277	0.2166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036018|dme-miR-34	0.2171	NA	NA	NA	NA	NA	NA	NA	NA	8.74545	NA	NA	NA	NA
FBgn0036019|dme-miR-14	0.2193	NA	NA	NA	NA	NA	NA	NA	NA	2.818206	5.438492087	NA	NA	NA
FBgn0036019|dme-miR-277	0.2303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.892589556908167
FBgn0036019|dme-miR-34	0.2185	NA	NA	NA	NA	NA	NA	NA	NA	10.564942	NA	NA	NA	NA
FBgn0036020|dme-miR-14	0.2185	NA	NA	NA	NA	NA	NA	NA	NA	24.186432	NA	NA	NA	NA
FBgn0036020|dme-miR-277	0.2183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036020|dme-miR-34	0.2183	NA	NA	NA	NA	NA	NA	NA	NA	0.904394	NA	NA	NA	0.785020484445829
FBgn0036022|dme-miR-14	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	1.161361	NA	NA	NA	0.503419395695951
FBgn0036022|dme-miR-277	0.2177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.301204400546816
FBgn0036022|dme-miR-34	0.2183	NA	NA	NA	NA	NA	NA	NA	NA	1.637255	NA	NA	NA	NA
FBgn0036023|dme-miR-14	0.2152	NA	NA	NA	NA	NA	NA	NA	NA	6.895824	NA	NA	NA	NA
FBgn0036023|dme-miR-277	0.2258	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA
FBgn0036023|dme-miR-34	0.2155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036024|dme-miR-14	0.2175	NA	NA	NA	NA	NA	NA	NA	NA	8.711533	NA	NA	NA	NA
FBgn0036024|dme-miR-277	0.2184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036024|dme-miR-34	0.217	NA	NA	NA	NA	NA	NA	NA	NA	8.432717	NA	NA	NA	NA
FBgn0036028|dme-miR-14	0.2336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.106650661204741
FBgn0036028|dme-miR-277	0.8801	0.572	0.439	NA	0.0236568	-0.7049	NA	-1.26	NA	0.865808	NA	NA	NA	0.999736333394271
FBgn0036028|dme-miR-34	0.2208	NA	NA	NA	NA	NA	NA	NA	NA	1.236569	NA	NA	NA	0.845030408665071
FBgn0036029|dme-miR-14	0.2319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036029|dme-miR-277	0.2308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036029|dme-miR-34	0.221	NA	NA	NA	NA	NA	NA	NA	NA	1.633549	NA	NA	NA	NA
FBgn0036030|dme-miR-14	0.2369	NA	NA	NA	NA	NA	NA	NA	NA	3.736666	NA	NA	NA	NA
FBgn0036030|dme-miR-277	0.236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036030|dme-miR-34	0.2413	NA	NA	NA	NA	NA	NA	NA	NA	8.13667	NA	NA	NA	0.868776385011984
FBgn0036031|dme-miR-14	0.2201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036031|dme-miR-277	0.2191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.781616663969627
FBgn0036031|dme-miR-34	0.2198	0.458	NA	NA	NA	NA	NA	NA	NA	5.839904	NA	NA	NA	NA
FBgn0036032|dme-miR-14	0.2411	NA	NA	NA	NA	NA	NA	18.55	NA	5.2523	NA	NA	NA	7.39604351704204e-05
FBgn0036032|dme-miR-277	0.2255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014015900510886
FBgn0036032|dme-miR-34	0.2421	NA	NA	NA	NA	NA	NA	-3.18	NA	21.575944	NA	NA	NA	0.836249955104092
FBgn0036035|dme-miR-14	0.2174	NA	NA	NA	NA	NA	NA	NA	NA	0.764168	NA	NA	NA	NA
FBgn0036035|dme-miR-277	0.2169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036035|dme-miR-34	0.2162	NA	NA	NA	NA	NA	NA	NA	NA	0.667583	NA	NA	NA	NA
FBgn0036036|dme-miR-14	0.2155	NA	NA	NA	NA	NA	NA	NA	NA	0.960026	NA	NA	NA	NA
FBgn0036036|dme-miR-277	0.2154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036036|dme-miR-34	0.2154	NA	NA	NA	NA	NA	NA	NA	NA	4.279568	NA	NA	NA	NA
FBgn0036038|dme-miR-14	0.2192	NA	NA	NA	NA	NA	NA	NA	NA	2.966689	NA	NA	NA	NA
FBgn0036038|dme-miR-277	0.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036038|dme-miR-34	0.2188	NA	NA	NA	NA	NA	NA	NA	NA	14.748245	NA	NA	NA	NA
FBgn0036039|dme-miR-14	0.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00429342616808496
FBgn0036039|dme-miR-277	0.2406	0.5	NA	NA	NA	NA	NA	NA	NA	2.09377	NA	NA	NA	0.96558614444241
FBgn0036039|dme-miR-34	0.2247	NA	NA	NA	NA	NA	NA	NA	NA	19.845765	NA	NA	NA	0.00401753266991806
FBgn0036040|dme-miR-14	0.2186	0.451	NA	NA	NA	NA	NA	NA	NA	0.663227	NA	0.91	NA	NA
FBgn0036040|dme-miR-277	0.2202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0141047954857717
FBgn0036040|dme-miR-34	0.2194	NA	NA	NA	NA	NA	NA	NA	NA	4.203774	NA	NA	NA	0.900035547504887
FBgn0036043|dme-miR-14	0.2376	0.482	NA	NA	NA	NA	NA	NA	NA	25.704648	NA	NA	NA	0.912144724714113
FBgn0036043|dme-miR-277	0.8816	0.575	0.556	NA	NA	-0.7932	NA	-1.86	-1.86	2.084931	NA	NA	NA	0.99883796880587
FBgn0036043|dme-miR-34	0.2391	NA	NA	NA	NA	NA	NA	NA	NA	82.504459	NA	NA	NA	0.76801421028368
FBgn0036044|dme-miR-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22487	NA	NA	NA	NA
FBgn0036044|dme-miR-277	NA	0.499	NA	NA	NA	NA	NA	NA	NA	6.409209	NA	NA	0.47102	NA
FBgn0036044|dme-miR-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.714763	NA	NA	NA	NA
FBgn0036046|dme-miR-14	0.2205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036046|dme-miR-277	0.2335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99896911236426
FBgn0036046|dme-miR-34	0.2203	NA	NA	NA	NA	NA	NA	NA	NA	0.682222	NA	NA	NA	0.983108857998472
FBgn0036052|dme-miR-14	0.2236	NA	NA	NA	NA	NA	NA	NA	NA	3.60259	NA	NA	NA	NA
FBgn0036052|dme-miR-277	0.2239	0.599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.177306986839262
FBgn0036052|dme-miR-34	0.2395	NA	NA	NA	NA	NA	NA	NA	NA	17.142262	NA	NA	NA	0.273175938682217
FBgn0036053|dme-miR-14	0.2234	NA	NA	NA	NA	NA	NA	NA	NA	2.817332	NA	NA	NA	NA
FBgn0036053|dme-miR-277	0.2399	NA	NA	NA	NA	-0.0143	NA	2.63	NA	8.789572	NA	NA	NA	0.991903683093572
FBgn0036053|dme-miR-34	0.2232	NA	NA	NA	NA	NA	NA	NA	NA	11.658184	NA	NA	NA	0.0259046972274406
FBgn0036056|dme-miR-14	0.2187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036056|dme-miR-277	0.8697	NA	0.283	NA	NA	-1.9306	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036056|dme-miR-34	0.2195	NA	NA	NA	NA	-0.1945	NA	NA	NA	9.292529	NA	NA	NA	NA
FBgn0036057|dme-miR-14	0.2243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112961507060682
FBgn0036057|dme-miR-277	0.8835	0.467	0.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0291629251111857
FBgn0036057|dme-miR-34	0.2244	NA	NA	NA	NA	NA	NA	NA	NA	4.178092	NA	NA	NA	0.950797874813342
FBgn0036058|dme-miR-14	0.2397	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	NA	NA	NA
FBgn0036058|dme-miR-277	0.2411	0.541	NA	NA	NA	-0.1898	NA	NA	NA	NA	NA	NA	NA	0.962153196417009
FBgn0036058|dme-miR-34	0.2404	NA	NA	NA	NA	NA	NA	NA	NA	7.575897	NA	NA	NA	0.0889786232320429
FBgn0036059|dme-miR-14	0.2356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.745668966871761
FBgn0036059|dme-miR-277	0.2243	NA	NA	NA	NA	NA	NA	NA	NA	1.471514	NA	NA	NA	NA
FBgn0036059|dme-miR-34	0.2245	NA	NA	NA	NA	NA	NA	NA	NA	5.33546	NA	NA	NA	0.89520533077921
FBgn0036062|dme-miR-14	0.2212	NA	NA	NA	NA	NA	NA	NA	NA	1.00709	NA	NA	NA	NA
FBgn0036062|dme-miR-277	0.881	0.912	0.556	NA	NA	-0.1741	NA	-3.14	NA	4.837494	NA	NA	NA	0.998427062078888
FBgn0036062|dme-miR-34	0.2214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000137505537530412
FBgn0036063|dme-miR-14	0.2165	NA	NA	NA	NA	NA	NA	NA	NA	0.760803	NA	NA	NA	NA
FBgn0036063|dme-miR-277	0.2163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036063|dme-miR-34	0.2156	NA	NA	NA	NA	NA	NA	NA	NA	0.932257	NA	NA	NA	NA
FBgn0036064|dme-miR-14	0.2195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036064|dme-miR-277	0.8788	NA	0.886	6.43	NA	-1.8277	4	9.31	9.31	NA	NA	NA	0.16101	0.987067935080191
FBgn0036064|dme-miR-34	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0036066|dme-miR-14	0.223	NA	NA	NA	NA	NA	NA	NA	NA	0.777865	NA	NA	NA	NA
FBgn0036066|dme-miR-277	0.9177	0.838	0.029	NA	NA	-0.5198	NA	NA	NA	1.32251	NA	NA	NA	0.562310244455533
